Date,Product,Category,Price,Quantity Sold,Total Sales
26-10-2025,Speaker,Electronics,4647.18,,4647.18
11-05-2025,Keyboard,Electronics,1368.03,,5472.12
23-12-2025,Bag,Accessories,1145.11,8,9160.88
02-12-2025,Laptop,Electronics,45665.98,5,228329.9
06-12-2025,Tablet,Electronics,27064.34,6,162386.04
25-02-2025,Laptop,Electronics,47924.96,7,335474.72
29-04-2025,Milk,Grocery,55.09,2,110.18
11-06-2025,Phone,Electronics,21467.09,9,193203.81
15-02-2025,Keyboard,Electronics,1409.66,8,11277.28
15-10-2025,Speaker,Electronics,4691.22,1,4691.22
07-05-2025,Speaker,Electronics,4526.47,6,27158.82
08-09-2025,Milk,Grocery,57.69,,57.69
27-06-2025,Watch,Accessories,3396.34,5,16981.7
01-05-2025,Headphones,Electronics,2865.53,1,2865.53
17-11-2025,T-Shirt,Fashion,860.59,1,860.59
12-10-2025,T-Shirt,Fashion,756.09,6,4536.54
21-07-2025,Watch,Accessories,3246.08,7,22722.56
24-09-2025,,Accessories,3578.71,4,14314.84
02-08-2025,Shoes,Fashion,2536.45,7,17755.15
09-06-2025,Speaker,Electronics,4594.83,8,36758.64
05-10-2025,Keyboard,Electronics,1412.03,3,4236.09
25-10-2025,Headphones,Electronics,3110.43,4,12441.72
12-03-2025,T-Shirt,Fashion,830.17,9,7471.53
11-03-2025,Milk,Grocery,60.45,3,181.35
02-12-2025,Speaker,Electronics,4558.36,3,13675.08
12-06-2025,Mouse,Electronics,708.03,2,1416.06
05-04-2025,Rice,Grocery,64.07,3,192.21
16-01-2025,Bread,Grocery,38.55,7,269.85
30-07-2025,T-Shirt,Fashion,790.88,5,3954.4
19-03-2025,Bread,Grocery,37.5,3,112.5
05-04-2025,Laptop,Electronics,52624.47,10,526244.7
12-11-2025,T-Shirt,Fashion,816.9,10,8169
29-04-2025,Bag,Accessories,1135.72,1,1135.72
03-07-2025,Mouse,Electronics,726.34,8,5810.72
10-03-2025,Headphones,Electronics,3207.68,8,25661.44
31-12-2025,Watch,Accessories,3411.77,7,23882.39
09-09-2025,Phone,Electronics,18550.05,4,74200.2
26-04-2025,Laptop,Electronics,49085.89,1,49085.89
19-05-2025,Milk,Grocery,51.95,4,207.8
15-04-2025,Mouse,Electronics,654.79,8,5238.32
12-11-2025,Phone,Electronics,20751.45,8,166011.6
07-05-2025,Milk,Grocery,53.95,1,53.95
08-11-2025,Jeans,Fashion,1916.76,6,11500.56
21-07-2025,Bag,Accessories,1305.39,10,13053.9
01-11-2025,Headphones,Electronics,3015.14,1,3015.14
24-09-2025,Mouse,Electronics,693.23,1,693.23
06-05-2025,Headphones,Electronics,3022.72,1,3022.72
13-10-2025,Milk,Grocery,55.18,1,55.18
08-04-2025,T-Shirt,Fashion,790.33,5,3951.65
27-05-2025,Phone,Electronics,18665.95,5,93329.75
10-11-2025,Speaker,Electronics,4099.09,9,36891.81
14-03-2025,Phone,Electronics,21319.57,8,170556.56
16-02-2025,Jeans,Fashion,1800.24,3,5400.72
27-10-2025,Speaker,Electronics,4676.5,3,14029.5
21-07-2025,Milk,Grocery,53.06,1,53.06
02-04-2025,Phone,Electronics,20361.26,4,81445.04
21-08-2025,Mouse,Electronics,665.01,3,1995.03
05-03-2025,Mouse,Electronics,645.98,8,5167.84
21-11-2025,Rice,Grocery,55.02,7,385.14
19-09-2025,Bag,Accessories,1307.94,7,9155.58
09-10-2025,Milk,Grocery,49.98,3,149.94
21-06-2025,Bag,Accessories,1289.11,3,3867.33
25-03-2025,Tablet,Electronics,23223.04,1,23223.04
03-08-2025,T-Shirt,Fashion,769.52,8,6156.16
28-05-2025,Watch,Accessories,3276.49,3,9829.47
14-04-2025,Laptop,Electronics,51225.6,5,256128
07-01-2025,Phone,Electronics,19990.51,8,159924.08
06-10-2025,Bread,Grocery,36.05,8,288.4
02-05-2025,Shoes,Fashion,2544.43,8,20355.44
21-08-2025,Milk,Grocery,54.36,10,543.6
,Laptop,Electronics,47447.13,9,427024.17
23-05-2025,Bag,,1230.87,4,4923.48
26-01-2025,Keyboard,Electronics,1394.48,6,8366.88
19-01-2025,Keyboard,Electronics,1606.15,10,16061.5
05-11-2025,T-Shirt,Fashion,772.98,2,1545.96
26-01-2025,Mouse,Electronics,688.37,3,2065.11
24-03-2025,Watch,Accessories,3349.07,10,33490.7
21-10-2025,Bread,Grocery,40.5,8,324
24-10-2025,Rice,Grocery,65.18,2,130.36
03-06-2025,Rice,Grocery,58.42,7,408.94
04-02-2025,Bread,Grocery,39.42,9,354.78
03-02-2025,T-Shirt,Fashion,795.33,2,1590.66
22-12-2025,Tablet,Electronics,23872.09,9,214848.81
31-07-2025,Headphones,Electronics,2825.91,4,11303.64
10-11-2025,Laptop,Electronics,46093.02,9,414837.18
14-02-2025,Phone,Electronics,20896.3,10,208963
28-12-2025,T-Shirt,Fashion,788.33,6,4729.98
13-05-2025,Headphones,Electronics,3045.09,10,30450.9
01-07-2025,Speaker,Electronics,4166.74,10,41667.4
12-09-2025,Headphones,Electronics,,8,25100.08
10-09-2025,Bread,Grocery,37.44,10,374.4
30-04-2025,Jeans,Fashion,1724.58,4,6898.32
01-01-2025,Mouse,Electronics,633.36,2,1266.72
17-04-2025,Bread,Grocery,40.92,7,286.44
31-07-2025,Laptop,Electronics,48337.92,9,435041.28
23-11-2025,Shoes,Fashion,2255.65,4,9022.6
20-12-2025,T-Shirt,Fashion,760.71,2,1521.42
07-06-2025,T-Shirt,Fashion,801.07,6,4806.42
04-01-2025,Mouse,Electronics,726.02,6,4356.12
22-07-2025,Jeans,Fashion,1824.81,1,1824.81
31-03-2025,Shoes,Fashion,2415.26,6,14491.56
11-12-2025,Phone,Electronics,21664.65,1,21664.65
27-11-2025,Keyboard,Electronics,1494.45,8,11955.6
02-10-2025,Speaker,Electronics,4351.6,7,30461.2
29-01-2025,Tablet,Electronics,25105.37,10,251053.7
14-12-2025,Rice,Grocery,60.66,1,60.66
17-04-2025,Bag,Accessories,1244.52,6,7467.12
03-02-2025,Keyboard,Electronics,1434.14,1,1434.14
23-06-2025,Milk,Grocery,56.39,3,169.17
20-10-2025,Bag,Accessories,1173.5,10,11735
01-03-2025,Tablet,Electronics,26411.72,5,132058.6
28-12-2025,Tablet,Electronics,24072.5,1,24072.5
20-05-2025,Milk,Grocery,50.45,4,201.8
10-07-2025,Phone,Electronics,21317.83,5,106589.15
21-04-2025,Headphones,Electronics,2881.39,2,5762.78
11-07-2025,Bread,Grocery,36.3,4,145.2
17-02-2025,Phone,Electronics,20023.98,8,160191.84
14-09-2025,Keyboard,Electronics,1407.06,8,11256.48
26-09-2025,T-Shirt,Fashion,844.09,3,2532.27
20-02-2025,Tablet,Electronics,27411.37,9,246702.33
13-12-2025,Keyboard,Electronics,1411.56,1,1411.56
24-08-2025,Milk,Grocery,57.35,9,516.15
01-03-2025,Laptop,Electronics,48109.81,1,48109.81
18-12-2025,Tablet,Electronics,25471.44,2,50942.88
20-06-2025,Phone,Electronics,21556.74,2,43113.48
24-09-2025,Bread,Grocery,41.27,5,206.35
12-01-2025,Bag,Accessories,1262.04,4,5048.16
14-06-2025,Shoes,Fashion,2346.27,5,11731.35
30-09-2025,Rice,Grocery,63.27,2,126.54
20-05-2025,Keyboard,Electronics,1397.25,2,2794.5
08-01-2025,Bag,Accessories,1214.31,2,2428.62
16-04-2025,Headphones,Electronics,2910.19,6,17461.14
19-05-2025,Keyboard,Electronics,1632.98,5,8164.9
21-10-2025,Shoes,Fashion,2335.64,5,11678.2
10-11-2025,Speaker,Electronics,4354.87,8,34838.96
26-01-2025,Keyboard,Electronics,1358.7,1,1358.7
24-02-2025,Milk,Grocery,50.09,7,350.63
20-07-2025,Keyboard,Electronics,1561.4,10,15614
19-11-2025,Tablet,Electronics,25950.62,8,207604.96
12-11-2025,Rice,Grocery,57.75,4,231
10-12-2025,Bread,Grocery,40.27,8,322.16
18-10-2025,Keyboard,Electronics,1377.87,8,11022.96
19-02-2025,Phone,Electronics,19241.57,8,153932.56
29-08-2025,Shoes,Fashion,2723.72,3,8171.16
12-11-2025,T-Shirt,Fashion,866.06,7,6062.42
04-04-2025,Jeans,Fashion,1950.22,6,11701.32
16-06-2025,Phone,Electronics,19950.03,2,39900.06
01-09-2025,Mouse,Electronics,679.2,8,5433.6
29-03-2025,T-Shirt,Fashion,842.87,10,8428.7
22-10-2025,Keyboard,Electronics,1502.38,7,10516.66
24-02-2025,Rice,Grocery,60.67,2,121.34
04-06-2025,Headphones,Electronics,2976.58,10,29765.8
31-07-2025,Shoes,Fashion,2560.44,9,23043.96
23-03-2025,Phone,Electronics,19535.27,6,117211.62
17-04-2025,Tablet,Electronics,25970.3,7,181792.1
11-08-2025,Bag,Accessories,1268.96,9,11420.64
22-12-2025,Shoes,Fashion,2336.54,2,4673.08
31-12-2025,Bag,Accessories,1280.82,2,2561.64
31-10-2025,,Accessories,1191.1,9,10719.9
19-02-2025,Tablet,Electronics,24726.08,5,123630.4
27-07-2025,Mouse,Electronics,713.76,10,7137.6
14-07-2025,Rice,Grocery,59.93,1,59.93
16-02-2025,Shoes,Fashion,2658.52,10,26585.2
22-11-2025,Bread,Grocery,36,3,108
05-12-2025,Keyboard,Electronics,1485.89,5,7429.45
19-07-2025,Bag,Accessories,1218.7,4,4874.8
16-04-2025,Watch,Accessories,3764.2,5,18821
19-10-2025,Bread,Grocery,43.31,5,216.55
11-08-2025,Jeans,Fashion,1973.73,6,11842.38
15-02-2025,Bag,Accessories,1081.95,9,9737.55
26-07-2025,,Electronics,23137.78,5,115688.9
01-02-2025,Rice,Grocery,64.81,1,64.81
01-01-2025,Jeans,Fashion,1821.61,6,10929.66
26-02-2025,Tablet,Electronics,23911.05,1,23911.05
01-05-2025,Milk,Grocery,57.22,7,400.54
17-11-2025,Rice,Grocery,62.54,7,437.78
15-07-2025,Milk,Grocery,55.5,3,166.5
01-09-2025,Keyboard,Electronics,,7,9845.29
04-07-2025,Tablet,Electronics,24586.18,5,122930.9
10-12-2025,Keyboard,Electronics,1390.28,2,2780.56
28-11-2025,Laptop,Electronics,46439.96,8,371519.68
03-12-2025,Milk,Grocery,60.22,3,180.66
13-02-2025,Keyboard,Electronics,1542.67,7,10798.69
22-08-2025,,Electronics,4760.04,10,47600.4
06-08-2025,Bag,Accessories,1123.15,9,10108.35
06-08-2025,Headphones,Electronics,3192.04,7,22344.28
01-07-2025,Shoes,Fashion,2342.9,10,23429
04-01-2025,Bag,Accessories,1199.56,4,4798.24
31-12-2025,Headphones,Electronics,2861.55,9,25753.95
23-10-2025,Rice,Grocery,54.4,1,54.4
18-10-2025,Phone,Electronics,20819.53,2,41639.06
25-10-2025,Phone,Electronics,21846.95,2,43693.9
14-03-2025,Jeans,Fashion,1883.27,5,9416.35
27-08-2025,Headphones,Electronics,2746.94,10,
15-02-2025,Shoes,Fashion,2486.23,2,4972.46
17-12-2025,Watch,Accessories,3527.44,10,35274.4
09-06-2025,Bag,Accessories,1092.67,6,6556.02
01-10-2025,Bread,Grocery,36.09,,288.72
20-09-2025,Speaker,Electronics,4472.31,6,26833.86
04-08-2025,Rice,Grocery,65.53,5,327.65
29-05-2025,Keyboard,Electronics,1360.6,10,13606
05-06-2025,Jeans,Fashion,1902.61,5,9513.05
01-02-2025,Watch,Accessories,3481.21,3,10443.63
21-10-2025,Laptop,Electronics,51563.2,5,257816
16-11-2025,Laptop,Electronics,47868.16,2,95736.32
,Headphones,Electronics,2746.12,5,13730.6
10-05-2025,Keyboard,Electronics,1534.74,5,7673.7
12-05-2025,Laptop,Electronics,52414.29,10,524142.9
31-03-2025,Speaker,Electronics,4582.59,3,13747.77
04-12-2025,Phone,Electronics,19479.07,3,58437.21
14-05-2025,Bread,Grocery,41.61,8,332.88
03-04-2025,Bread,Grocery,40.22,1,40.22
25-06-2025,Mouse,Electronics,765.43,10,7654.3
20-03-2025,Tablet,Electronics,24979.74,7,174858.18
16-07-2025,Shoes,Fashion,2580.33,3,7740.99
18-04-2025,Bag,Accessories,1256.25,6,7537.5
28-01-2025,Watch,Accessories,3335.08,2,6670.16
27-01-2025,Keyboard,Electronics,1489.2,8,11913.6
04-06-2025,Phone,Electronics,20984.6,9,188861.4
30-04-2025,Milk,Grocery,57.02,7,399.14
31-08-2025,T-Shirt,Fashion,743.22,7,5202.54
07-01-2025,T-Shirt,Fashion,868.36,8,6946.88
15-07-2025,Watch,Accessories,3370.98,9,30338.82
16-12-2025,Laptop,Electronics,45973.64,9,413762.76
23-11-2025,Rice,Grocery,65.47,7,458.29
09-11-2025,Speaker,Electronics,4636.86,5,
21-06-2025,T-Shirt,Fashion,762.73,2,1525.46
11-05-2025,Watch,Accessories,3558.92,8,28471.36
12-12-2025,Jeans,Fashion,1707.05,10,17070.5
10-04-2025,Headphones,Electronics,2902.44,3,8707.32
10-06-2025,Headphones,Electronics,2706.35,1,2706.35
04-02-2025,Laptop,Electronics,49112.49,9,442012.41
23-02-2025,Watch,Accessories,3462.16,4,13848.64
,T-Shirt,Fashion,750.89,1,750.89
14-11-2025,Mouse,Electronics,637.96,10,6379.6
03-12-2025,Speaker,Electronics,4801.91,10,48019.1
23-11-2025,Mouse,Electronics,729.13,2,1458.26
14-02-2025,Tablet,Electronics,25523.43,7,178664.01
03-12-2025,Bread,,43.2,10,432
05-04-2025,Speaker,Electronics,4149.76,3,12449.28
10-05-2025,T-Shirt,Fashion,794.71,2,1589.42
24-11-2025,,Electronics,21690.78,5,108453.9
07-08-2025,Jeans,Fashion,1945.22,6,11671.32
12-05-2025,Keyboard,Electronics,1584.22,5,7921.1
01-02-2025,Milk,Grocery,53.77,1,53.77
13-05-2025,Tablet,Electronics,23823.32,8,190586.56
05-02-2025,Phone,Electronics,,4,87670.76
,Milk,Grocery,51.46,8,411.68
25-02-2025,Keyboard,Electronics,1512.19,7,10585.33
22-04-2025,Bag,Accessories,1234.4,8,9875.2
13-05-2025,Mouse,Electronics,634.88,2,1269.76
20-10-2025,Jeans,Fashion,1710.21,8,13681.68
10-01-2025,Speaker,Electronics,4497.93,1,4497.93
20-01-2025,Watch,Accessories,3423.34,3,10270.02
25-12-2025,Rice,Grocery,64.86,10,648.6
02-01-2025,Headphones,Electronics,3124.56,8,24996.48
02-09-2025,Milk,Grocery,53.94,2,107.88
04-10-2025,Shoes,Fashion,2251.65,8,18013.2
04-03-2025,Bag,Accessories,1208.47,6,7250.82
20-06-2025,Watch,Accessories,3361.98,1,3361.98
20-11-2025,Watch,Accessories,3213.47,9,28921.23
24-06-2025,Mouse,Electronics,747.77,5,3738.85
28-11-2025,Shoes,Fashion,2338.31,1,2338.31
16-07-2025,Watch,Accessories,3283.7,7,22985.9
24-02-2025,Watch,Accessories,3632.19,8,29057.52
13-02-2025,Speaker,Electronics,4619.51,4,18478.04
13-03-2025,Laptop,Electronics,46930.93,10,469309.3
03-05-2025,Phone,Electronics,19555.07,9,175995.63
26-11-2025,T-Shirt,Fashion,799.95,8,6399.6
09-01-2025,Laptop,Electronics,48392.85,6,290357.1
,Milk,Grocery,50.8,9,457.2
23-08-2025,Watch,Accessories,3759.14,9,33832.26
18-03-2025,Jeans,Fashion,1828.56,2,3657.12
19-01-2025,Jeans,Fashion,1670.97,1,1670.97
30-08-2025,Speaker,Electronics,4876.22,1,4876.22
05-05-2025,Jeans,Fashion,1853.56,1,1853.56
30-03-2025,Watch,Accessories,3184.97,5,15924.85
19-02-2025,Phone,Electronics,20444.9,10,204449
02-02-2025,Tablet,Electronics,26587.35,2,53174.7
12-09-2025,Bag,Accessories,1271.8,4,5087.2
02-02-2025,Bread,Grocery,37.62,6,225.72
14-12-2025,Milk,Grocery,53.07,10,530.7
07-10-2025,Keyboard,Electronics,,4,5785.92
24-01-2025,Bag,Accessories,1121.63,2,2243.26
03-03-2025,T-Shirt,Fashion,742.6,7,5198.2
28-03-2025,Jeans,Fashion,1753.17,3,5259.51
13-08-2025,Shoes,Fashion,2712.84,1,2712.84
10-03-2025,Mouse,Electronics,740.75,10,7407.5
12-07-2025,Bread,Grocery,37.26,8,298.08
11-02-2025,Laptop,Electronics,45072.24,2,90144.48
28-12-2025,Watch,Accessories,3565.61,5,17828.05
02-08-2025,Jeans,Fashion,1910.67,8,15285.36
21-12-2025,Keyboard,Electronics,1411.85,5,7059.25
25-09-2025,Phone,Electronics,19648.13,3,58944.39
09-11-2025,Jeans,Fashion,1633.54,3,4900.62
13-09-2025,Bag,Accessories,1308.07,5,6540.35
28-06-2025,Milk,Grocery,49.55,4,198.2
09-04-2025,Mouse,Electronics,768.12,2,1536.24
13-11-2025,Rice,Grocery,64.35,9,579.15
17-09-2025,Shoes,Fashion,2482.11,4,9928.44
22-05-2025,Laptop,Electronics,46937.19,3,140811.57
17-12-2025,Tablet,Electronics,27342.87,8,218742.96
12-09-2025,Keyboard,Electronics,1397.93,1,1397.93
28-01-2025,Watch,Accessories,3404.94,4,13619.76
11-08-2025,T-Shirt,Fashion,773.49,8,6187.92
23-01-2025,Mouse,Electronics,733.66,9,6602.94
01-04-2025,Keyboard,Electronics,1585.65,8,12685.2
21-09-2025,Mouse,Electronics,639.92,4,2559.68
16-08-2025,,Accessories,1219.14,7,8533.98
12-04-2025,Jeans,Fashion,1863.67,6,11182.02
28-04-2025,Bread,Grocery,36.88,4,147.52
20-02-2025,Shoes,Fashion,2618.87,4,10475.48
12-07-2025,Speaker,Electronics,4248.6,8,33988.8
27-10-2025,Phone,Electronics,18217.36,7,127521.52
16-03-2025,Shoes,Fashion,2713.94,8,21711.52
02-04-2025,Milk,Grocery,53.61,8,428.88
10-04-2025,Watch,Accessories,3401.01,5,17005.05
14-04-2025,Rice,Grocery,,10,555.3
31-01-2025,,Fashion,741.84,8,5934.72
23-08-2025,Milk,Grocery,51.38,6,308.28
23-04-2025,Speaker,Electronics,4315.65,3,12946.95
23-11-2025,Bag,Accessories,1297.34,10,12973.4
11-10-2025,Tablet,Electronics,23648.51,7,165539.57
25-09-2025,Phone,Electronics,21448.8,4,85795.2
30-10-2025,Phone,Electronics,21347.96,5,106739.8
08-01-2025,Jeans,Fashion,1774.12,4,7096.48
07-05-2025,Rice,Grocery,59.21,4,236.84
30-10-2025,Keyboard,Electronics,,1,1624.13
02-08-2025,Laptop,Electronics,45400.59,8,363204.72
16-09-2025,Laptop,Electronics,49256.98,7,344798.86
03-09-2025,Bread,Grocery,42.38,2,84.76
20-08-2025,Phone,Electronics,18962.05,9,170658.45
07-01-2025,Jeans,Fashion,1883.44,4,7533.76
09-03-2025,Rice,Grocery,57.55,2,115.1
09-01-2025,Phone,Electronics,20676.14,3,62028.42
27-12-2025,Phone,Electronics,21431.69,10,214316.9
13-01-2025,Phone,Electronics,19855.04,3,59565.12
27-12-2025,Milk,Grocery,51.53,6,309.18
17-11-2025,Phone,Electronics,20815.61,1,20815.61
18-11-2025,Mouse,Electronics,683.88,6,4103.28
29-09-2025,Laptop,Electronics,47965.9,5,239829.5
24-12-2025,Bag,Accessories,1210.18,4,4840.72
17-12-2025,Mouse,Electronics,716.86,6,4301.16
29-01-2025,Headphones,Electronics,3267.19,6,19603.14
27-01-2025,Mouse,Electronics,683.61,8,5468.88
13-11-2025,Laptop,Electronics,48655.71,3,145967.13
28-11-2025,Headphones,Electronics,3122.92,9,28106.28
,Bread,Grocery,37.64,6,225.84
03-05-2025,Headphones,Electronics,2768.13,8,22145.04
25-10-2025,,Electronics,27295.52,4,109182.08
26-04-2025,Rice,Grocery,58.23,5,291.15
15-09-2025,Watch,Accessories,3446.05,1,3446.05
02-02-2025,Rice,Grocery,58.14,8,465.12
14-09-2025,Headphones,Electronics,3197.74,8,25581.92
30-12-2025,Headphones,Electronics,3106.98,9,27962.82
30-05-2025,Phone,Electronics,20483.81,2,40967.62
07-04-2025,Speaker,Electronics,4845.58,2,9691.16
11-02-2025,Milk,Grocery,59.38,5,296.9
09-02-2025,Mouse,Electronics,653.07,2,1306.14
23-12-2025,Keyboard,Electronics,1498.9,4,5995.6
24-09-2025,Watch,Accessories,3165.88,7,22161.16
16-12-2025,Headphones,Electronics,3259.03,8,26072.24
27-06-2025,Milk,Grocery,54.38,1,54.38
30-05-2025,Shoes,Fashion,2281.47,4,9125.88
24-09-2025,Watch,Accessories,3385.11,10,33851.1
25-06-2025,Watch,Accessories,3602.24,6,21613.44
06-09-2025,Bag,Accessories,1239.81,9,11158.29
08-10-2025,Phone,Electronics,19832.03,10,198320.3
09-03-2025,Speaker,Electronics,4760.41,3,
14-05-2025,Shoes,Fashion,2492.12,5,12460.6
25-01-2025,Keyboard,Electronics,1455.94,8,11647.52
27-03-2025,Bag,Accessories,1301.79,9,11716.11
27-05-2025,Keyboard,Electronics,1641.96,3,4925.88
24-03-2025,Shoes,Fashion,2308.46,6,13850.76
22-10-2025,Keyboard,Electronics,1482.27,6,8893.62
05-04-2025,Shoes,Fashion,2531.24,1,2531.24
07-12-2025,Rice,Grocery,65.74,3,197.22
10-07-2025,Phone,Electronics,20159.47,3,60478.41
01-10-2025,T-Shirt,Fashion,739.44,,739.44
27-07-2025,Speaker,Electronics,4499.48,3,13498.44
23-08-2025,Speaker,Electronics,4338.2,1,4338.2
07-10-2025,Headphones,Electronics,2898.77,5,14493.85
31-08-2025,Speaker,Electronics,4310.84,10,43108.4
08-12-2025,Keyboard,Electronics,1589.87,8,12718.96
23-06-2025,Jeans,Fashion,1660.43,8,13283.44
21-01-2025,Keyboard,Electronics,1553.4,2,3106.8
07-06-2025,Laptop,Electronics,49016.3,4,196065.2
17-08-2025,Rice,Grocery,55.11,1,55.11
08-11-2025,Watch,Accessories,3286.6,9,29579.4
24-04-2025,Bread,Grocery,43.49,5,217.45
11-04-2025,Laptop,Electronics,45835.9,8,366687.2
13-12-2025,Watch,Accessories,3820.34,,34383.06
21-07-2025,Shoes,Fashion,2495.23,10,24952.3
06-11-2025,Headphones,Electronics,3266.04,6,19596.24
23-07-2025,Keyboard,Electronics,1564.79,7,10953.53
09-07-2025,Milk,Grocery,53.6,5,268
26-06-2025,Rice,Grocery,57.7,8,461.6
15-10-2025,Mouse,Electronics,660.2,8,5281.6
01-08-2025,Bread,Grocery,39.54,3,118.62
06-08-2025,Jeans,Fashion,1942.71,3,5828.13
28-10-2025,Bag,Accessories,1100.66,4,4402.64
05-06-2025,Phone,Electronics,21953.53,9,197581.77
21-06-2025,Mouse,Electronics,760.64,10,7606.4
12-07-2025,Mouse,Electronics,,5,3154.65
01-08-2025,Keyboard,Electronics,1516.74,10,15167.4
12-03-2025,Shoes,Fashion,2343,7,16401
29-05-2025,Headphones,Electronics,2994.35,5,14971.75
27-10-2025,T-Shirt,Fashion,799.06,8,6392.48
25-04-2025,Laptop,Electronics,52912.2,3,158736.6
15-05-2025,T-Shirt,Fashion,872.96,8,6983.68
05-03-2025,Watch,Accessories,3616.14,5,18080.7
02-08-2025,Keyboard,Electronics,1497.57,4,5990.28
15-01-2025,Mouse,Electronics,737.06,8,5896.48
04-02-2025,Bag,Accessories,1258.94,10,12589.4
04-09-2025,Bag,Accessories,1184.66,5,5923.3
18-11-2025,Watch,Accessories,,2,6966.46
11-07-2025,Headphones,Electronics,3139.77,1,3139.77
13-05-2025,Keyboard,Electronics,1524.5,3,4573.5
13-06-2025,Phone,Electronics,21513.27,3,64539.81
02-07-2025,Keyboard,Electronics,1365.87,6,8195.22
03-08-2025,Watch,Accessories,3788.47,6,22730.82
25-01-2025,T-Shirt,Fashion,766.67,2,1533.34
21-09-2025,Shoes,Fashion,2633.22,3,7899.66
18-02-2025,Bag,Accessories,1260.63,9,11345.67
15-06-2025,Tablet,Electronics,24081.05,5,120405.25
19-05-2025,Watch,Accessories,3638.58,6,21831.48
19-02-2025,Headphones,Electronics,3048.03,3,9144.09
07-01-2025,Keyboard,Electronics,1505.45,6,9032.7
06-09-2025,Milk,Grocery,53.24,3,159.72
22-02-2025,Shoes,Fashion,2327.28,4,9309.12
07-04-2025,Bread,Grocery,43.18,10,431.8
20-12-2025,Tablet,Electronics,27262.48,9,245362.32
31-12-2025,Headphones,Electronics,3121.36,,6242.72
02-08-2025,Phone,Electronics,21664.12,2,43328.24
09-03-2025,Speaker,Electronics,4065.64,6,24393.84
09-06-2025,Jeans,Fashion,1750.52,8,14004.16
02-11-2025,Headphones,Electronics,3158.15,6,18948.9
30-03-2025,Jeans,Fashion,1729.69,2,3459.38
24-04-2025,Keyboard,Electronics,1607.04,3,4821.12
19-12-2025,Shoes,Fashion,2403.71,4,9614.84
08-03-2025,Mouse,Electronics,689.47,2,1378.94
09-02-2025,Laptop,Electronics,52746.92,7,369228.44
22-01-2025,Shoes,Fashion,2303.91,9,20735.19
31-10-2025,Laptop,Electronics,49690.82,5,248454.1
23-01-2025,Mouse,Electronics,672.23,1,672.23
19-02-2025,Bread,Grocery,36.99,10,369.9
16-04-2025,Bag,Accessories,1296.28,3,3888.84
10-12-2025,,Grocery,54.35,3,163.05
,Bag,Accessories,1163.48,3,3490.44
14-09-2025,Bread,Grocery,41.83,4,167.32
16-09-2025,Bag,Accessories,1096.4,10,10964
08-01-2025,Headphones,Electronics,2830.2,4,11320.8
25-05-2025,Keyboard,Electronics,1620.5,9,14584.5
03-01-2025,Jeans,Fashion,1655.53,4,6622.12
16-09-2025,Tablet,Electronics,26038.78,6,156232.68
24-12-2025,Bag,Accessories,1124.43,2,2248.86
03-04-2025,Tablet,Electronics,24274.11,7,169918.77
06-08-2025,Shoes,Fashion,2507.13,7,17549.91
27-02-2025,Bread,Grocery,43.88,2,
27-08-2025,Mouse,Electronics,702.76,8,5622.08
04-07-2025,Jeans,Fashion,1723.78,1,1723.78
12-02-2025,Rice,Grocery,59.92,7,419.44
26-05-2025,,Electronics,20401.56,5,102007.8
18-12-2025,Tablet,Electronics,24719.78,9,222478.02
28-07-2025,T-Shirt,Fashion,877.59,7,6143.13
07-04-2025,Tablet,Electronics,22848.05,8,182784.4
14-12-2025,Rice,Grocery,56.15,8,449.2
11-12-2025,Mouse,Electronics,685.49,9,6169.41
04-12-2025,Watch,Accessories,3209.5,3,9628.5
22-07-2025,Milk,Grocery,57.15,2,114.3
28-03-2025,Mouse,Electronics,680.92,4,2723.68
23-06-2025,Shoes,Fashion,2547.48,7,17832.36
04-03-2025,Shoes,Fashion,,8,21352.4
23-05-2025,Bread,Grocery,41.71,10,417.1
31-10-2025,T-Shirt,Fashion,841.01,7,5887.07
02-07-2025,Phone,Electronics,20666.71,7,144666.97
06-09-2025,Headphones,Electronics,2867.33,8,22938.64
25-02-2025,Mouse,Electronics,665.1,8,5320.8
29-04-2025,Watch,Accessories,3809.68,,3809.68
20-02-2025,Jeans,Fashion,1639.03,2,3278.06
13-09-2025,Watch,Accessories,3168.72,3,9506.16
15-07-2025,Bag,Accessories,1243.01,3,3729.03
05-06-2025,Bag,Accessories,1229.58,2,2459.16
05-12-2025,Bread,Grocery,40.16,8,321.28
27-08-2025,Shoes,Fashion,2396.78,8,19174.24
09-09-2025,Headphones,Electronics,2857,6,17142
04-10-2025,Headphones,Electronics,2710.6,1,2710.6
09-08-2025,Speaker,Electronics,4873.45,7,34114.15
19-08-2025,Rice,Grocery,64.23,,513.84
24-08-2025,Laptop,Electronics,45328.6,9,407957.4
04-12-2025,Tablet,Electronics,26396.91,3,79190.73
